Gene	S11
BnaA07g15870D--BnaC01g04800D--BnaA01g03530D--BnaA06g14870D	1
BnaA07g15870D--BnaC08g37570D--BnaA03g33830D--BnaA01g18560D--BnaA06g14870D--BnaCnng33100D	7
BnaA07g15870D--BnaC08g37570D--BnaA06g14870D--BnaCnng33100D	2
BnaA07g15880D	5
BnaA07g15880D--BnaA06g14870D	3
BnaA07g15880D--BnaC05g38080D	2
BnaA07g15890D	186
BnaA07g15890D--BnaC06g14260D	65
BnaA07g15900D	2807
BnaA07g15900D--BnaA04g05120D	78
BnaA07g15900D--BnaA04g05120D--BnaA09g33290D	16
BnaA07g15900D--BnaA04g05120D--BnaC06g14270D	248
BnaA07g15900D--BnaA04g05120D--BnaC06g14270D--BnaCnng50220D	163
BnaA07g15900D--BnaA04g05120D--BnaCnng50220D	1
BnaA07g15900D--BnaA09g33290D	27
BnaA07g15900D--BnaA09g33290D--BnaC06g14270D	133
BnaA07g15900D--BnaC06g14270D	1875
BnaA07g15900D--BnaC06g14270D--BnaCnng50220D	33
BnaA07g15900D--BnaC08g24100D	2
BnaA07g15900D--BnaC08g24100D--BnaA04g05120D	116
BnaA07g15900D--BnaC08g24100D--BnaA04g05120D--BnaC06g14270D--BnaCnng50220D	40
BnaA07g15900D--BnaC08g24100D--BnaA09g33290D--BnaC06g14270D	68
BnaA07g15900D--BnaC08g24100D--BnaA09g33290D--BnaC06g14270D--BnaCnng50220D	1
BnaA07g15900D--BnaC08g24100D--BnaC06g14270D	32
BnaA07g15910D	44
BnaA07g15910D--BnaA04g05110D--BnaCnng68190D	6
BnaA07g15910D--BnaCnng68190D	23
BnaA07g15920D	17
BnaA07g15920D--BnaA04g05110D--BnaC06g14310D--BnaCnng50210D--BnaCnng68190D	2
BnaA07g15920D--BnaC06g14310D	6
BnaA07g15920D--BnaC06g14310D--BnaCnng68190D	5
BnaA07g15930D	34
BnaA07g15930D--BnaC06g14320D	34
BnaA07g15940D	112
BnaA07g15940D--BnaA04g05070D--BnaC06g14360D	1
BnaA07g15940D--BnaA04g05070D--BnaC06g14360D--BnaCnng32880D	20
BnaA07g15940D--BnaA04g05070D--BnaCnng32880D	2
BnaA07g15940D--BnaA09g33340D--BnaC06g14360D	3
BnaA07g15940D--BnaC06g14360D	258
BnaA07g15940D--BnaC08g24180D--BnaA09g33340D	2
BnaA07g15940D--BnaC08g24180D--BnaA09g33340D--BnaC06g14360D	1
BnaA07g15950D	383
BnaA07g15950D--BnaA09g33390D	170
BnaA07g15950D--BnaA09g33390D--BnaC06g14370D	27
BnaA07g15950D--BnaC06g14370D	476
BnaA07g15950D--BnaC08g24200D	2
BnaA07g15950D--BnaC08g24220D--BnaA09g33390D	62
BnaA07g15950D--BnaC08g24220D--BnaA09g33390D--BnaC06g14370D	3
BnaA07g15950D--BnaC08g24220D--BnaA09g33390D--BnaCnng32900D	5
BnaA07g15950D--BnaC08g24220D--BnaC06g14370D	189
BnaA07g15950D--BnaC08g24220D--BnaC08g24200D--BnaA09g33390D	64
BnaA07g15950D--BnaC08g24220D--BnaC08g24200D--BnaC06g14370D	2
BnaA07g15960D	161
BnaA07g15960D--BnaA04g04890D--BnaC04g27610D--BnaC06g14380D	3
BnaA07g15960D--BnaC04g27610D	2
BnaA07g15960D--BnaC06g14380D	123
BnaA07g15970D	6
BnaA07g15980D	52
BnaA07g15980D--BnaC06g14430D	57
BnaA07g15990D	14
BnaA07g15990D--BnaC06g14440D	46
BnaA07g16000D	22
BnaA07g16000D--BnaC06g14450D	76
BnaA07g16000D--BnaC08g24300D--BnaC06g14450D	1
BnaA07g16010D--BnaC06g14460D	1
BnaA07g16020D--BnaC06g14480D--BnaC09g32360D	2
BnaA07g16020D--BnaC09g32360D	4
BnaA07g16030D	3
BnaA07g16030D--BnaC06g14490D	3
BnaA07g16030D--BnaC08g24320D--BnaA09g33490D--BnaC06g14490D--BnaC05g43180D--BnaA05g28710D	1
BnaA07g16060D	23
BnaA07g16060D--BnaA04g04830D--BnaCnng52250D	5
BnaA07g16060D--BnaA09g33560D--BnaC06g14510D	2
BnaA07g16060D--BnaC06g14510D	6
BnaA07g16070D	24
BnaA07g16070D--BnaC06g14520D	11
BnaA07g16120D	292
BnaA07g16120D--BnaC06g14940D	16
BnaA07g16120D--BnaC08g24750D	12
BnaA07g16130D--BnaA09g33970D	3
BnaA07g16140D	3
BnaA07g16140D--BnaA04g04500D--BnaC06g42540D	3
BnaA07g16140D--BnaC06g42540D	11
BnaA07g16150D	480
BnaA07g16150D--BnaA01g08080D--BnaA09g54920D	21
BnaA07g16150D--BnaA09g54920D	103
BnaA07g16150D--BnaC06g42550D	163
BnaA07g16150D--BnaC08g24870D--BnaA09g54920D--BnaC06g42550D	39
BnaA07g16160D	57
BnaA07g16160D--BnaC06g42560D	49
BnaA07g16160D--BnaC08g24880D--BnaA09g54930D--BnaC06g42560D	17
BnaA07g16160D--BnaC08g24880D--BnaC06g42560D	3
BnaA07g16170D	36
BnaA07g16170D--BnaC06g42590D	26
BnaA07g16180D	4
BnaA07g16180D--BnaC06g14960D	4
BnaA07g16180D--BnaC06g14960D--BnaC04g26790D	1
BnaA07g16190D	144
BnaA07g16190D--BnaC06g14970D	93
BnaA07g16200D	51
BnaA07g16200D--BnaC06g14990D	164
BnaA07g16200D--BnaC06g14990D--BnaA09g54960D	22
BnaA07g16210D	13
BnaA07g16240D	103
BnaA07g16240D--BnaC06g15010D	29
BnaA07g16240D--BnaC06g15010D--BnaC04g26680D	1
BnaA07g16250D	7
BnaA07g16250D--BnaA04g04370D	1
BnaA07g16250D--BnaC06g15040D	1
BnaA07g16260D	15
BnaA07g16260D--BnaC06g15070D	4
BnaA07g16270D	22
BnaA07g16270D--BnaC06g15080D	5
BnaA07g16270D--BnaC06g15080D--BnaC06g15050D	1
BnaA07g16280D	118
BnaA07g16280D--BnaC06g42530D	57
BnaA07g16280D--BnaC08g24950D--BnaA09g34030D	2
BnaA07g16280D--BnaC08g24950D--BnaA09g34030D--BnaC06g42530D	9
BnaA07g16280D--BnaC08g24950D--BnaC06g42530D	16
BnaA07g16290D	17
BnaA07g16290D--BnaC06g42520D	15
BnaA07g16300D	101
BnaA07g16300D--BnaC06g42510D	18
BnaA07g16310D	2
BnaA07g16310D--BnaA03g24370D--BnaC01g23040D	2
BnaA07g16310D--BnaA03g24370D--BnaC03g28980D	8
BnaA07g16310D--BnaC02g29210D--BnaA02g22030D	13
BnaA07g16310D--BnaC03g28980D	1
BnaA07g16320D	44
BnaA07g16320D--BnaC06g15100D	33
BnaA07g16320D--BnaC08g25020D--BnaA09g34090D	3
BnaA07g16330D	99
BnaA07g16330D--BnaC06g15120D	10
BnaA07g16340D	84
BnaA07g16340D--BnaA04g04170D--BnaA09g34230D--BnaC06g15130D--BnaC04g26360D	1
BnaA07g16340D--BnaA04g04170D--BnaC06g15130D	5
BnaA07g16340D--BnaC06g15130D	50
BnaA07g16340D--BnaC08g25130D--BnaA04g04170D--BnaA09g34230D--BnaC06g15130D	11
BnaA07g16350D	30
BnaA07g16350D--BnaC06g15140D	20
BnaA07g16350D--BnaC08g25150D--BnaA09g34250D	3
BnaA07g16360D	94
BnaA07g16360D--BnaA04g04150D--BnaC06g15190D--BnaCnng28910D	1
BnaA07g16360D--BnaC04g26340D	1
BnaA07g16360D--BnaC06g15190D	31
BnaA07g16360D--BnaC06g15190D--BnaCnng28910D	98
BnaA07g16360D--BnaC06g15190D--BnaCnng28910D--BnaCnng71590D	6
BnaA07g16360D--BnaCnng28910D	11
BnaA07g16370D	80
BnaA07g16370D--BnaC06g15200D	1
BnaA07g16380D	120
BnaA07g16380D--BnaC06g15220D	42
BnaA07g16390D	11
BnaA07g16390D--BnaC03g52330D--BnaA06g21190D	5
BnaA07g16410D	95
BnaA07g16410D--BnaA04g04090D--BnaC04g26270D	1
BnaA07g16410D--BnaC04g26270D	1
BnaA07g16410D--BnaC06g15260D	52
BnaA07g16420D	263
BnaA07g16420D--BnaC06g15270D	173
BnaA07g16430D	17
BnaA07g16430D--BnaC04g26190D--BnaA04g27780D	3
BnaA07g16430D--BnaC06g15290D	20
BnaA07g16430D--BnaC06g15290D--BnaCnng14740D--BnaAnng23380D	3
BnaA07g16440D	83
BnaA07g16440D--BnaC06g15320D	162
BnaA07g16450D	18
BnaA07g16450D--BnaC06g15360D	10
BnaA07g16460D	23
BnaA07g16460D--BnaC05g31140D	19
BnaA07g16460D--BnaC05g31140D--BnaC06g15370D	8
BnaA07g16460D--BnaC06g15370D	12
BnaA07g16470D	7
BnaA07g16470D--BnaC06g15390D--BnaC05g51890D	2
BnaA07g16480D--BnaC06g15410D	2
BnaA07g16490D	266
BnaA07g16490D--BnaA09g34590D--BnaC04g25920D--BnaC06g15420D--BnaCnng53150D	1
BnaA07g16490D--BnaA09g34590D--BnaC06g15420D	16
BnaA07g16490D--BnaC06g15420D	105
BnaA07g16490D--BnaC08g25560D--BnaA09g34590D--BnaC06g15420D	2
BnaA07g16500D	1
BnaA07g16500D--BnaC06g15440D	12
BnaA07g16510D	86
BnaA07g16510D--BnaA09g33720D--BnaC06g15450D--BnaCnng31040D	1
BnaA07g16510D--BnaC06g15450D	169
BnaA07g16510D--BnaC08g25570D--BnaA09g34600D--BnaC06g15450D	12
BnaA07g16520D--BnaC06g15460D	2
BnaA07g16530D	103
BnaA07g16530D--BnaA09g34720D	3
BnaA07g16530D--BnaC06g15470D	171
BnaA07g16540D	60
BnaA07g16540D--BnaC06g15480D	36
BnaA07g16550D	130
BnaA07g16550D--BnaA09g55050D	6
BnaA07g16550D--BnaC06g15490D	88
BnaA07g16550D--BnaC06g15490D--BnaA09g55050D	1
BnaA07g16560D	4
BnaA07g16560D--BnaC06g15500D	7
BnaA07g16580D	13
BnaA07g16580D--BnaC06g15520D	14
BnaA07g16590D	60
BnaA07g16590D--BnaC06g15560D	163
BnaA07g16600D	57
BnaA07g16600D--BnaC02g18370D--BnaC06g15570D	4
BnaA07g16600D--BnaC06g15570D	62
BnaA07g16600D--BnaC08g25860D	10
BnaA07g16600D--BnaC08g25860D--BnaC02g18370D--BnaC06g15570D	2
BnaA07g16600D--BnaC08g25860D--BnaC02g18370D--BnaC06g15570D--BnaA09g54810D	1
BnaA07g16600D--BnaC08g25860D--BnaC06g15570D	13
BnaA07g16600D--BnaC08g25860D--BnaC06g15570D--BnaA09g54810D	14
BnaA07g16610D	25
BnaA07g16610D--BnaC06g15590D	3
BnaA07g16610D--BnaC08g25880D--BnaC06g15590D--BnaA09g54840D	2
BnaA07g16620D	30
BnaA07g16620D--BnaC06g15600D	20
BnaA07g16640D	1
BnaA07g16650D	1
BnaA07g16650D--BnaA03g54680D	1
BnaA07g16650D--BnaC02g08140D--BnaA03g54680D	1
BnaA07g16660D	2
BnaA07g16660D--BnaA09g35380D--BnaC06g42620D	3
BnaA07g16660D--BnaC04g25260D--BnaC06g42620D	4
BnaA07g16660D--BnaC06g42620D	2
BnaA07g16660D--BnaC08g26740D--BnaA04g03360D--BnaC04g25260D--BnaC06g42620D	1
BnaA07g16660D--BnaC08g26740D--BnaC04g25260D--BnaC06g42620D	1
BnaA07g16660D--BnaC08g26740D--BnaC06g42620D	2
BnaA07g16670D	29
BnaA07g16670D--BnaAnng33690D	6
BnaA07g16670D--BnaC02g12550D--BnaAnng33690D	6
BnaA07g16690D	49
BnaA07g16690D--BnaC06g15690D	36
BnaA07g16700D	15
BnaA07g16700D--BnaA05g28590D	2
BnaA07g16700D--BnaC06g15710D	3
BnaA07g16710D	58
BnaA07g16710D--BnaA09g35560D	7
BnaA07g16710D--BnaC06g15730D	84
BnaA07g16710D--BnaC08g27000D--BnaA09g35560D--BnaA09g35550D	1
BnaA07g16720D	14
BnaA07g16720D--BnaC06g15740D	7
BnaA07g16720D--BnaC06g15740D--BnaC04g25130D	1
BnaA07g16730D	97
BnaA07g16730D--BnaC02g38750D	2
BnaA07g16730D--BnaC02g38750D--BnaC06g04110D--BnaA01g12860D	1
BnaA07g16730D--BnaC06g15750D	69
BnaA07g16730D--BnaC08g27010D--BnaA09g35570D	1
BnaA07g16730D--BnaC08g27010D--BnaA09g35570D--BnaC06g15750D	1
BnaA07g16740D--BnaC04g33130D	6
BnaA07g16740D--BnaC04g33130D--BnaA04g10910D	3
BnaA07g16750D	42
BnaA07g16750D--BnaC06g15760D	26
BnaA07g16770D	94
BnaA07g16770D--BnaA04g03210D--BnaA09g35650D--BnaC06g15800D--BnaC04g55510D	7
BnaA07g16770D--BnaA04g03210D--BnaC06g15800D--BnaC04g55510D	6
BnaA07g16770D--BnaC06g15800D	64
BnaA07g16770D--BnaC06g15800D--BnaC04g55510D	2
BnaA07g16770D--BnaC08g27140D	3
BnaA07g16770D--BnaC08g27140D--BnaA04g03210D--BnaA09g35650D	3
BnaA07g16770D--BnaC08g27140D--BnaA09g35650D	13
BnaA07g16780D--BnaAnng36760D	9
BnaA07g16780D--BnaC06g15810D--BnaAnng36760D	2
BnaA07g16790D	2
BnaA07g16800D	215
BnaA07g16800D--BnaC06g15850D	63
BnaA07g16810D	22
BnaA07g16810D--BnaA05g03210D	8
BnaA07g16810D--BnaC06g15860D	1
BnaA07g16820D	911
BnaA07g16820D--BnaCnng58850D	2034
BnaA07g16850D	9
BnaA07g16850D--BnaC06g15910D	3
BnaA07g16860D	14
BnaA07g16860D--BnaC06g15920D	1
BnaA07g16880D	83
BnaA07g16880D--BnaC06g15940D	46
BnaA07g16890D	48
BnaA07g16890D--BnaC06g15950D	28
BnaA07g16900D	2
BnaA07g16900D--BnaA04g02570D	9
BnaA07g16900D--BnaC06g15970D	10
BnaA07g16920D	7
BnaA07g16920D--BnaA07g16930D	1
BnaA07g16920D--BnaC06g16000D	5
BnaA07g16920D--BnaC08g27540D--BnaC06g16000D--BnaAnng14430D	1
BnaA07g16930D--BnaC06g16010D--BnaC06g16020D	1
BnaA07g16930D--BnaC08g27540D--BnaC06g16000D--BnaAnng14430D	1
BnaA07g16950D	18
BnaA07g16950D--BnaCnng20370D	19
BnaA07g16960D	454
BnaA07g16960D--BnaA04g02760D	18
BnaA07g16960D--BnaA04g02760D--BnaA09g36050D--BnaCnng20380D--BnaCnng45820D	1
BnaA07g16960D--BnaA04g02760D--BnaA09g36050D--BnaCnng45820D	8
BnaA07g16960D--BnaA04g02760D--BnaC04g24860D--BnaCnng20380D	11
BnaA07g16960D--BnaA04g02760D--BnaC04g24860D--BnaCnng20380D--BnaC04g53510D	78
BnaA07g16960D--BnaA04g02760D--BnaC04g53510D	30
BnaA07g16960D--BnaA04g02760D--BnaCnng20380D--BnaC04g53510D	28
BnaA07g16960D--BnaA04g02760D--BnaCnng20380D--BnaC04g53520D	1
BnaA07g16960D--BnaA04g02760D--BnaCnng20380D--BnaCnng45820D	3
BnaA07g16960D--BnaCnng20380D	114
BnaA07g16960D--BnaCnng20380D--BnaCnng45820D	20
BnaA07g16970D	3
BnaA07g16970D--BnaCnng20390D	16
BnaA07g16990D	8
BnaA07g16990D--BnaC08g27660D--BnaA09g36130D--BnaC04g24820D--BnaCnng20400D	3
BnaA07g16990D--BnaC08g27660D--BnaA09g36130D--BnaCnng20400D	1
BnaA07g16990D--BnaCnng20400D	3
BnaA07g17010D	10
BnaA07g17010D--BnaCnng20420D	2
BnaA07g17020D	53
BnaA07g17020D--BnaCnng20430D	23
BnaA07g17040D	44
BnaA07g17040D--BnaA09g36240D	1
BnaA07g17040D--BnaA09g36240D--BnaCnng20460D	7
BnaA07g17040D--BnaC08g27800D	3
BnaA07g17040D--BnaC08g27800D--BnaA09g36240D	5
BnaA07g17040D--BnaC08g27800D--BnaA09g36240D--BnaCnng20460D	13
BnaA07g17040D--BnaC08g27800D--BnaCnng20460D	1
BnaA07g17040D--BnaCnng20460D	39
BnaA07g17050D	93
BnaA07g17050D--BnaCnng20470D	21
BnaA07g17090D--BnaA07g33020D	3
BnaA07g17090D--BnaA07g33020D--BnaA07g33010D	2
BnaA07g17090D--BnaA07g33020D--BnaA07g33010D--BnaC06g37540D	2
BnaA07g17090D--BnaA07g33020D--BnaC06g37540D	7
BnaA07g17090D--BnaC06g37540D	1
BnaA07g17100D	1
BnaA07g17110D	9
BnaA07g17120D--BnaA09g36340D	1
BnaA07g17120D--BnaC08g27920D--BnaA09g36340D	9
BnaA07g17120D--BnaC08g27920D--BnaA09g36340D--BnaC06g42660D	2
BnaA07g17130D	3
BnaA07g17130D--BnaC04g24650D--BnaC05g15360D--BnaCnng26110D	4
BnaA07g17130D--BnaCnng26110D	87
BnaA07g17140D	12
BnaA07g17140D--BnaA04g03000D--BnaCnng47460D	2
BnaA07g17140D--BnaA09g36380D--BnaCnng47460D	1
BnaA07g17140D--BnaCnng47460D	6
BnaA07g17160D	25
BnaA07g17160D--BnaCnng47480D	8
BnaA07g17170D	15
BnaA07g17170D--BnaC03g34780D--BnaC05g03570D--BnaA09g38380D--BnaCnng47490D	2
BnaA07g17170D--BnaC03g34780D--BnaC05g03570D--BnaA09g38380D--BnaCnng47490D--BnaAnng32730D	1
BnaA07g17170D--BnaCnng47490D	12
BnaA07g17200D	2941
BnaA07g17200D--BnaA02g21770D--BnaCnng07570D	1
BnaA07g17200D--BnaCnng07570D	1912
BnaA07g17230D--BnaCnng07500D	1
BnaA07g17240D	46
BnaA07g17240D--BnaCnng07490D	3
BnaA07g17250D	33
BnaA07g17250D--BnaCnng07480D	14
BnaA07g17260D	25
BnaA07g17260D--BnaC08g28250D	4
BnaA07g17260D--BnaC08g28250D--BnaA09g36660D	5
BnaA07g17260D--BnaC08g28250D--BnaA09g36660D--BnaCnng07470D	9
BnaA07g17260D--BnaCnng07470D	13
BnaA07g17280D	3
BnaA07g17280D--BnaCnng07450D	4
BnaA07g17290D	25
BnaA07g17350D	138
BnaA07g17350D--BnaC08g28520D--BnaA09g36820D	2
BnaA07g17350D--BnaC08g28520D--BnaA09g36820D--BnaCnng07350D	5
BnaA07g17350D--BnaCnng07350D	122
BnaA07g17360D	63
BnaA07g17360D--BnaA03g35870D	1
BnaA07g17360D--BnaA04g02340D	3
BnaA07g17360D--BnaC08g28550D	2
BnaA07g17360D--BnaCnng07340D	24
BnaA07g17380D	49
BnaA07g17380D--BnaA04g02300D	10
BnaA07g17380D--BnaA04g02300D--BnaCnng07310D	1
BnaA07g17380D--BnaA04g02300D--BnaCnng07310D--BnaC04g55430D	1
BnaA07g17380D--BnaCnng07310D	31
BnaA07g17380D--BnaCnng07310D--BnaC04g55430D	2
BnaA07g17400D	118
BnaA07g17400D--BnaA09g36950D--BnaCnng07280D	10
BnaA07g17400D--BnaC08g28660D--BnaA09g36950D	5
BnaA07g17400D--BnaC08g28660D--BnaA09g36950D--BnaCnng07280D	11
BnaA07g17400D--BnaC08g28660D--BnaCnng07280D	5
BnaA07g17400D--BnaCnng07280D	27
BnaA07g17420D--BnaC08g28670D	1
BnaA07g17450D	2
BnaA07g17450D--BnaA05g34310D--BnaAnng30290D	19
BnaA07g17480D	6
BnaA07g17490D	5
BnaA07g17490D--BnaC06g16090D	5
BnaA07g17500D	11
BnaA07g17500D--BnaA04g02200D--BnaC06g16100D	1
BnaA07g17500D--BnaC06g16100D	9
BnaA07g17510D	202
BnaA07g17510D--BnaA04g02190D--BnaC06g16140D	3
BnaA07g17510D--BnaA04g02190D--BnaC06g16140D--BnaC04g23980D	6
BnaA07g17510D--BnaC06g16140D	206
BnaA07g17510D--BnaC06g16140D--BnaC04g23980D	24
BnaA07g17510D--BnaC08g28860D	2
BnaA07g17520D	346
BnaA07g17520D--BnaC06g16150D	83
BnaA07g17520D--BnaC06g16150D--BnaAnng31280D	1
BnaA07g17520D--BnaC06g16150D--BnaC04g23970D--BnaAnng31280D	5
BnaA07g17530D	82
BnaA07g17530D--BnaA09g37130D	1
BnaA07g17530D--BnaA09g37140D	5
BnaA07g17530D--BnaC04g23940D	3
BnaA07g17530D--BnaC06g16180D	101
BnaA07g17530D--BnaC06g16180D--BnaA09g37130D--BnaA04g27540D	1
BnaA07g17530D--BnaC06g16180D--BnaA09g37140D	10
BnaA07g17530D--BnaC08g28880D--BnaA09g37130D--BnaA04g27540D	1
BnaA07g17530D--BnaC08g28880D--BnaC06g16180D--BnaA09g37130D	10
BnaA07g17530D--BnaC08g28880D--BnaC06g16180D--BnaA09g37130D--BnaA04g27540D	8
BnaA07g17530D--BnaC08g28880D--BnaC06g16180D--BnaA09g37140D--BnaA09g37130D	15
BnaA07g17530D--BnaC08g28880D--BnaC06g16180D--BnaA09g37140D--BnaA09g37130D--BnaC04g23940D--BnaA04g27540D	1
BnaA07g17540D	68
BnaA07g17540D--BnaC06g16190D	25
BnaA07g17550D	7
BnaA07g17550D--BnaC06g16200D	4
BnaA07g17560D	134
BnaA07g17560D--BnaC04g23900D	2
BnaA07g17560D--BnaC06g16210D	28
BnaA07g17600D	11
BnaA07g17600D--BnaC01g20350D--BnaCnng41830D--BnaC02g48490D	8
BnaA07g17610D	5
BnaA07g17610D--BnaC06g16300D	6
BnaA07g17620D	59
BnaA07g17620D--BnaC06g16310D	28
BnaA07g17620D--BnaC06g16310D--BnaA09g37290D	1
BnaA07g17620D--BnaC08g29030D--BnaC06g16310D--BnaA09g37290D	17
BnaA07g17630D	30
BnaA07g17630D--BnaC06g16330D	5
BnaA07g17640D	1
BnaA07g17640D--BnaC06g16350D	12
BnaA07g17650D	28
BnaA07g17650D--BnaA09g37300D	1
BnaA07g17650D--BnaC06g16360D	5
BnaA07g17660D	55
BnaA07g17660D--BnaA09g37310D	8
BnaA07g17660D--BnaC06g16370D	15
BnaA07g17660D--BnaC08g29110D	5
BnaA07g17700D	1
BnaA07g17700D--BnaC06g16400D	2
BnaA07g17720D	1
BnaA07g17740D	16
BnaA07g17740D--BnaC06g16450D	2
BnaA07g17760D	56
BnaA07g17760D--BnaC06g16490D	111
BnaA07g17760D--BnaC06g16490D--BnaCnng34350D	201
BnaA07g17760D--BnaCnng34350D	40
BnaA07g17780D--BnaC03g71110D--BnaA08g00030D	2
BnaA07g17790D	27
BnaA07g17790D--BnaC03g71120D--BnaA08g00010D--BnaCnng72050D	3
BnaA07g17790D--BnaCnng72050D	1
BnaA07g17800D	25
BnaA07g17800D--BnaAnng08060D	6
BnaA07g17800D--BnaC06g16500D--BnaAnng08060D	8
BnaA07g17830D	10
BnaA07g17850D	108
BnaA07g17850D--BnaC06g16600D	46
BnaA07g17860D	65
BnaA07g17860D--BnaC06g16610D	167
BnaA07g17860D--BnaC06g16610D--BnaA09g37450D	50
BnaA07g17860D--BnaC06g16610D--BnaC04g23560D	3
BnaA07g17860D--BnaC08g29250D--BnaC04g23560D	20
BnaA07g17860D--BnaC08g29250D--BnaC04g23560D--BnaA09g37450D	17
BnaA07g17860D--BnaC08g29250D--BnaC04g23560D--BnaC04g02330D--BnaA05g34330D	3
BnaA07g17860D--BnaC08g29250D--BnaC06g16610D--BnaC04g23560D--BnaA09g37450D	38
BnaA07g17870D	2
BnaA07g17870D--BnaC09g40050D	1
BnaA07g17880D	4
BnaA07g17880D--BnaA04g01980D--BnaC06g16610D--BnaC04g23560D	4
BnaA07g17880D--BnaC06g16610D	48
BnaA07g17880D--BnaC06g16610D--BnaC04g23560D	3
BnaA07g17880D--BnaC08g29250D--BnaC06g16610D	1
BnaA07g17880D--BnaC08g29250D--BnaC06g16610D--BnaC04g23560D--BnaA09g37450D	3
BnaA07g17890D	10
BnaA07g17890D--BnaC04g25750D	3
BnaA07g17890D--BnaC06g16620D	29
BnaA07g17890D--BnaC06g16620D--BnaC04g25750D	3
BnaA07g17900D	6
BnaA07g17900D--BnaC06g16630D	23
BnaA07g17900D--BnaC06g16630D--BnaC04g23540D	3
BnaA07g17910D	29
BnaA07g17910D--BnaC06g16640D	34
BnaA07g17920D	75
BnaA07g17920D--BnaC06g16650D	119
BnaA07g17920D--BnaC06g16650D--BnaA09g55110D	1
BnaA07g17930D	91
BnaA07g17930D--BnaC06g16660D	53
BnaA07g17930D--BnaC08g29310D--BnaA09g55120D	6
BnaA07g17930D--BnaC08g29310D--BnaC06g16660D--BnaA09g55120D	1
BnaA07g17940D	114
BnaA07g17940D--BnaA04g01910D	7
BnaA07g17940D--BnaC04g23500D	1
BnaA07g17940D--BnaC06g16700D	133
BnaA07g17940D--BnaC06g16700D--BnaC04g23500D	7
BnaA07g17940D--BnaC08g29320D--BnaC06g16700D--BnaC04g23500D--BnaA09g55140D	3
BnaA07g17950D	43
BnaA07g17950D--BnaC06g16720D	41
BnaA07g17960D	36
BnaA07g17960D--BnaC06g16750D	24
BnaA07g17960D--BnaC08g29360D--BnaA09g55190D	2
BnaA07g17960D--BnaC08g29360D--BnaC06g16750D--BnaA09g55190D	1
BnaA07g17970D	25
BnaA07g17970D--BnaC06g16760D	10
BnaA07g17970D--BnaC06g16760D--BnaC04g23470D	2
BnaA07g17980D	2
BnaA07g17980D--BnaC06g16780D	2
BnaA07g17990D	439
BnaA07g17990D--BnaA04g01880D--BnaC06g16800D	34
BnaA07g17990D--BnaA04g01880D--BnaC06g16800D--BnaA09g55220D	7
BnaA07g17990D--BnaC06g16790D	203
BnaA07g17990D--BnaC06g16800D	5
BnaA07g17990D--BnaC08g29370D--BnaC06g16790D	1
BnaA07g17990D--BnaC08g29390D	1
BnaA07g17990D--BnaC08g29390D--BnaA04g01880D--BnaC06g16800D--BnaA09g55220D	8
BnaA07g18000D	9
BnaA07g18000D--BnaC06g16820D	5
BnaA07g18000D--BnaC08g29390D	3
BnaA07g18000D--BnaC08g29390D--BnaC06g16820D	2
BnaA07g18010D	18
BnaA07g18010D--BnaC06g16840D	3
BnaA07g18020D	172
BnaA07g18020D--BnaC06g16860D	84
BnaA07g18020D--BnaC08g29450D	7
BnaA07g18040D	100
BnaA07g18040D--BnaC06g16900D	191
BnaA07g18040D--BnaC08g29490D	3
BnaA07g18040D--BnaC08g29490D--BnaC06g16900D--BnaA09g55310D	1
BnaA07g18050D--BnaC08g29530D--BnaC09g10650D--BnaC06g27260D	2
BnaA07g18060D	12
BnaA07g18060D--BnaC06g16920D	12
BnaA07g18070D	37
BnaA07g18070D--BnaA04g01800D--BnaC06g16930D	4
BnaA07g18070D--BnaC06g16930D	43
BnaA07g18080D	1
BnaA07g18090D--BnaC06g16950D	4
BnaA07g18090D--BnaC06g16990D--BnaC06g17030D	1
BnaA07g18100D	12
BnaA07g18110D	147
BnaA07g18110D--BnaA04g01730D--BnaC04g23250D	2
BnaA07g18110D--BnaA04g01730D--BnaC05g31540D	1
BnaA07g18110D--BnaA04g01730D--BnaC06g17040D	2
BnaA07g18110D--BnaA04g01730D--BnaC06g17040D--BnaC04g23250D	3
BnaA07g18110D--BnaC06g17040D	47
BnaA07g18110D--BnaC06g17040D--BnaC04g23250D--BnaC05g31540D	1
BnaA07g18130D	35
BnaA07g18130D--BnaC06g17070D	11
BnaA07g18140D	5
BnaA07g18150D	38
BnaA07g18150D--BnaC06g17080D	21
BnaA07g18160D	132
BnaA07g18160D--BnaC06g17090D	20
BnaA07g18160D--BnaC08g29610D	3
BnaA07g18170D	71
BnaA07g18170D--BnaC06g17090D	73
BnaA07g18180D	42
BnaA07g18180D--BnaA05g03190D	1
BnaA07g18180D--BnaC06g17100D	15
BnaA07g18180D--BnaC08g29620D--BnaC06g17100D--BnaA09g37580D	2
BnaA07g18200D	2
BnaA07g18210D	45
BnaA07g18210D--BnaC06g17130D	30
BnaA07g18220D	20
BnaA07g18220D--BnaC06g17140D	5
BnaA07g18280D	1
BnaA07g18290D	32
BnaA07g18290D--BnaC06g17250D	8
BnaA07g18310D	23
BnaA07g18310D--BnaA09g37670D	1
BnaA07g18310D--BnaC06g17240D	3
BnaA07g18310D--BnaC06g17240D--BnaC08g48890D	1
BnaA07g18310D--BnaC08g48890D	3
